pmid,source,ling_score
25990735,linguistic,3.0
24735706,linguistic,3.0
26478614,linguistic,5.0
34037777,linguistic,4.0
34289491,linguistic,3.0
21943338,linguistic,3.0
25964299,linguistic,5.0
22509333,linguistic,9.0
27651835,linguistic,4.0
29401212,linguistic,7.0
29390042,linguistic,4.0
29365057,linguistic,3.0
28791657,linguistic,5.0
29425325,linguistic,6.0
29360930,linguistic,4.0
29385402,linguistic,5.0
29329361,linguistic,5.0
29360928,linguistic,5.0
29848362,linguistic,6.0
34206969,linguistic,4.0
25940562,linguistic,6.0
25940563,linguistic,5.0
25231908,linguistic,4.0
29843599,linguistic,3.0
22491796,linguistic,6.0
25925572,linguistic,3.0
22493537,linguistic,4.0
22493540,linguistic,3.0
29753807,linguistic,3.0
29887853,linguistic,3.0
21946299,linguistic,3.0
25910694,linguistic,5.0
25910282,linguistic,4.0
25913159,linguistic,3.0
22434838,linguistic,5.0
22434833,linguistic,7.0
22439011,linguistic,4.0
22424087,linguistic,7.0
25883136,linguistic,3.0
22397686,linguistic,3.0
25880930,linguistic,7.0
23618375,linguistic,4.0
21624158,linguistic,6.0
29740723,linguistic,3.0
25808755,linguistic,3.0
29740786,linguistic,4.0
22419844,linguistic,5.0
30012015,linguistic,4.0
24336805,linguistic,3.0
21682142,linguistic,3.0
29728050,linguistic,4.0
24564609,linguistic,4.0
29723232,linguistic,3.0
22363733,linguistic,7.0
25819075,linguistic,3.0
29309510,linguistic,5.0
29281009,linguistic,5.0
29236977,linguistic,7.0
29340616,linguistic,4.0
29329372,linguistic,7.0
29272339,linguistic,5.0
29253085,linguistic,7.0
29228186,linguistic,5.0
29765358,linguistic,6.0
29329398,linguistic,5.0
26490503,linguistic,3.0
25802363,linguistic,5.0
29993756,linguistic,3.0
25797358,linguistic,4.0
26225242,linguistic,4.0
25887129,linguistic,3.0
22268964,linguistic,4.0
22309450,linguistic,4.0
25776022,linguistic,3.0
26782912,linguistic,3.0
25861210,linguistic,5.0
29578387,linguistic,3.0
29687309,linguistic,4.0
29687470,linguistic,3.0
25887214,linguistic,7.0
28398460,linguistic,3.0
29678129,linguistic,8.0
29693178,linguistic,3.0
29680449,linguistic,5.0
22303453,linguistic,4.0
22276777,linguistic,7.0
34039271,linguistic,4.0
29652620,linguistic,3.0
29077811,linguistic,4.0
25726569,linguistic,3.0
29644465,linguistic,4.0
25725060,linguistic,3.0
34034040,linguistic,3.0
21398667,linguistic,5.0
25712693,linguistic,4.0
22359434,linguistic,5.0
29650251,linguistic,5.0
25686638,linguistic,3.0
34001879,linguistic,3.0
29267850,linguistic,5.0
29236971,linguistic,5.0
29186340,linguistic,3.0
29236969,linguistic,5.0
29228171,linguistic,5.0
29136098,linguistic,4.0
29136092,linguistic,5.0
29228271,linguistic,4.0
29211823,linguistic,6.0
29186351,linguistic,5.0
29186333,linguistic,5.0
22210871,linguistic,4.0
23047564,linguistic,4.0
25705262,linguistic,5.0
29599418,linguistic,4.0
24489366,linguistic,5.0
25664462,linguistic,5.0
29592813,linguistic,5.0
29558135,linguistic,6.0
22199232,linguistic,5.0
29581440,linguistic,3.0
25653163,linguistic,6.0
29628922,linguistic,3.0
25650278,linguistic,6.0
25643705,linguistic,3.0
26035098,linguistic,3.0
34068790,linguistic,3.0
25382819,linguistic,4.0
22784567,linguistic,3.0
22180793,linguistic,5.0
22174272,linguistic,5.0
29616063,linguistic,5.0
25632108,linguistic,4.0
25627341,linguistic,5.0
21296753,linguistic,6.0
33963497,linguistic,3.0
33961119,linguistic,4.0
29549628,linguistic,4.0
25612904,linguistic,3.0
29544540,linguistic,3.0
22140108,linguistic,5.0
22140115,linguistic,5.0
22140101,linguistic,8.0
22139941,linguistic,6.0
22139929,linguistic,4.0
22135289,linguistic,5.0
22139932,linguistic,3.0
22369201,linguistic,4.0
25361575,linguistic,4.0
22123737,linguistic,3.0
22120663,linguistic,5.0
22120664,linguistic,3.0
25656309,linguistic,7.0
22121218,linguistic,4.0
22116064,linguistic,6.0
32892221,linguistic,4.0
22142560,linguistic,5.0
22110032,linguistic,4.0
22110040,linguistic,3.0
34023022,linguistic,3.0
22102575,linguistic,4.0
22096227,linguistic,4.0
22096228,linguistic,3.0
22096234,linguistic,3.0
22086958,linguistic,3.0
25385275,linguistic,4.0
22078435,linguistic,3.0
29352257,linguistic,3.0
22080560,linguistic,5.0
22080511,linguistic,6.0
29040432,linguistic,4.0
28968746,linguistic,4.0
29095974,linguistic,5.0
28011754,linguistic,4.0
29424689,linguistic,4.0
29186384,linguistic,7.0
29069344,linguistic,4.0
29069314,linguistic,4.0
29490630,linguistic,4.0
29501921,linguistic,6.0
29126218,linguistic,4.0
29077795,linguistic,3.0
29069347,linguistic,4.0
22067443,linguistic,5.0
22064862,linguistic,4.0
28962356,linguistic,4.0
25760404,linguistic,6.0
26030361,linguistic,4.0
26490638,linguistic,7.0
26226151,linguistic,5.0
25753703,linguistic,4.0
25636622,linguistic,3.0
25592564,linguistic,3.0
22053087,linguistic,4.0
22058132,linguistic,5.0
23884657,linguistic,3.0
25247295,linguistic,3.0
23016940,linguistic,4.0
29527200,linguistic,3.0
29472600,linguistic,4.0
22888776,linguistic,6.0
22032181,linguistic,4.0
22912854,linguistic,3.0
29504905,linguistic,6.0
22024348,linguistic,4.0
25527833,linguistic,5.0
29454313,linguistic,6.0
25170899,linguistic,3.0
22009677,linguistic,9.0
29473009,linguistic,4.0
29447218,linguistic,3.0
25559128,linguistic,3.0
25515150,linguistic,4.0
33863897,linguistic,4.0
25510499,linguistic,5.0
33856212,linguistic,3.0
21995777,linguistic,5.0
21993301,linguistic,6.0
25501940,linguistic,3.0
22022467,linguistic,6.0
25487439,linguistic,4.0
21984475,linguistic,4.0
22544707,linguistic,8.0
29426939,linguistic,4.0
33844597,linguistic,3.0
25484339,linguistic,7.0
25480115,linguistic,3.0
29399725,linguistic,5.0
25465051,linguistic,4.0
25520705,linguistic,3.0
25540181,linguistic,5.0
25558364,linguistic,4.0
25243597,linguistic,3.0
28691494,linguistic,3.0
29410279,linguistic,5.0
29444233,linguistic,7.0
29313247,linguistic,6.0
29069300,linguistic,5.0
29029024,linguistic,4.0
29029016,linguistic,4.0
29028890,linguistic,5.0
23257199,linguistic,3.0
21943292,linguistic,7.0
25432969,linguistic,3.0
25429973,linguistic,3.0
33720842,linguistic,4.0
25428351,linguistic,4.0
25428349,linguistic,4.0
29382254,linguistic,4.0
25451822,linguistic,5.0
21933848,linguistic,4.0
22480257,linguistic,7.0
29396322,linguistic,4.0
26485569,linguistic,5.0
25416803,linguistic,3.0
25416797,linguistic,7.0
25414355,linguistic,4.0
25414328,linguistic,5.0
21935468,linguistic,6.0
25414382,linguistic,10.0
23277275,linguistic,5.0
29370760,linguistic,5.0
25399418,linguistic,5.0
25398900,linguistic,4.0
33798715,linguistic,4.0
25388589,linguistic,6.0
25392417,linguistic,5.0
25392411,linguistic,9.0
25392405,linguistic,4.0
25392418,linguistic,4.0
25392413,linguistic,3.0
25392407,linguistic,4.0
29300482,linguistic,7.0
21880703,linguistic,7.0
24123674,linguistic,4.0
25377257,linguistic,5.0
25378338,linguistic,4.0
25378337,linguistic,7.0
25378329,linguistic,3.0
25378341,linguistic,3.0
29335486,linguistic,6.0
25378302,linguistic,4.0
25378308,linguistic,4.0
25378316,linguistic,4.0
25378319,linguistic,5.0
25333826,linguistic,6.0
21981551,linguistic,3.0
29329522,linguistic,6.0
26138036,linguistic,3.0
21624155,linguistic,6.0
29329100,linguistic,4.0
25361971,linguistic,3.0
25356683,linguistic,4.0
33833745,linguistic,4.0
25355510,linguistic,5.0
25352552,linguistic,3.0
25352553,linguistic,3.0
25352549,linguistic,5.0
29311748,linguistic,3.0
25348397,linguistic,6.0
22635006,linguistic,3.0
25343723,linguistic,5.0
25339269,linguistic,5.0
25336620,linguistic,3.0
29301376,linguistic,3.0
33735272,linguistic,3.0
25332394,linguistic,5.0
25332401,linguistic,5.0
25332398,linguistic,4.0
33722514,linguistic,3.0
29726944,linguistic,3.0
29492894,linguistic,5.0
29040692,linguistic,4.0
28968788,linguistic,5.0
28968638,linguistic,4.0
29688376,linguistic,3.0
29036597,linguistic,7.0
29688378,linguistic,3.0
29126202,linguistic,3.0
29112716,linguistic,3.0
29069517,linguistic,3.0
29069475,linguistic,4.0
29036324,linguistic,5.0
28968795,linguistic,4.0
30306862,linguistic,3.0
29860481,linguistic,3.0
29564830,linguistic,3.0
29344887,linguistic,4.0
29218917,linguistic,5.0
29165593,linguistic,4.0
29136207,linguistic,6.0
29873706,linguistic,6.0
29322439,linguistic,3.0
29140470,linguistic,3.0
30584170,linguistic,3.0
30147056,linguistic,5.0
29136180,linguistic,5.0
29126224,linguistic,3.0
29106614,linguistic,3.0
29059382,linguistic,4.0
33510862,linguistic,3.0
25326331,linguistic,4.0
25380960,linguistic,9.0
21904429,linguistic,3.0
25324305,linguistic,5.0
21762169,linguistic,5.0
21520341,linguistic,6.0
25313160,linguistic,3.0
29297283,linguistic,4.0
29297296,linguistic,4.0
25360160,linguistic,3.0
34172130,linguistic,3.0
25300483,linguistic,5.0
25300491,linguistic,4.0
25300487,linguistic,5.0
25300481,linguistic,3.0
33777032,linguistic,3.0
25159016,linguistic,4.0
21873645,linguistic,3.0
21781326,linguistic,3.0
25294921,linguistic,7.0
25289699,linguistic,4.0
25286919,linguistic,6.0
29262775,linguistic,5.0
21762488,linguistic,5.0
25264971,linguistic,4.0
25274736,linguistic,5.0
25273105,linguistic,4.0
29215871,linguistic,3.0
25273106,linguistic,5.0
25273107,linguistic,4.0
25267795,linguistic,4.0
25262355,linguistic,4.0
29246107,linguistic,5.0
22641854,linguistic,4.0
25252782,linguistic,6.0
25252780,linguistic,4.0
21702733,linguistic,4.0
23978768,linguistic,7.0
29226381,linguistic,5.0
21707958,linguistic,5.0
25278960,linguistic,4.0
25234927,linguistic,6.0
25230706,linguistic,5.0
33642572,linguistic,3.0
29168245,linguistic,3.0
23477420,linguistic,3.0
21731755,linguistic,3.0
29990238,linguistic,4.0
23304279,linguistic,4.0
25217576,linguistic,5.0
25157598,linguistic,7.0
29202689,linguistic,6.0
29079682,linguistic,3.0
25252881,linguistic,4.0
25212755,linguistic,5.0
25204646,linguistic,5.0
25196432,linguistic,4.0
29069330,linguistic,7.0
28961923,linguistic,5.0
28776320,linguistic,4.0
28961906,linguistic,6.0
29069500,linguistic,3.0
29036271,linguistic,4.0
28169394,linguistic,4.0
29036536,linguistic,4.0
28961716,linguistic,5.0
29098713,linguistic,4.0
21656910,linguistic,4.0
25161230,linguistic,5.0
25211071,linguistic,4.0
33672700,linguistic,3.0
25171179,linguistic,5.0
25172923,linguistic,5.0
25159222,linguistic,3.0
23256945,linguistic,3.0
33681131,linguistic,3.0
25152233,linguistic,5.0
21859476,linguistic,3.0
34548483,linguistic,3.0
22138362,linguistic,5.0
21593080,linguistic,4.0
29138131,linguistic,4.0
29132292,linguistic,3.0
25125445,linguistic,6.0
21605702,linguistic,6.0
25115331,linguistic,5.0
21991315,linguistic,4.0
25111794,linguistic,3.0
21695066,linguistic,3.0
22255783,linguistic,3.0
25111118,linguistic,3.0
25099887,linguistic,3.0
33737208,linguistic,5.0
27993782,linguistic,5.0
25084271,linguistic,6.0
25010047,linguistic,7.0
24946828,linguistic,3.0
25150822,linguistic,4.0
29036425,linguistic,5.0
28961917,linguistic,5.0
29092948,linguistic,4.0
29077809,linguistic,3.0
29036289,linguistic,4.0
28961788,linguistic,4.0
29036616,linguistic,6.0
29036298,linguistic,7.0
21480662,linguistic,5.0
21504571,linguistic,3.0
25058394,linguistic,5.0
25053745,linguistic,6.0
25052701,linguistic,3.0
25052702,linguistic,4.0
25052703,linguistic,7.0
29070028,linguistic,4.0
33573226,linguistic,4.0
21486466,linguistic,7.0
25038066,linguistic,3.0
24991975,linguistic,6.0
33502186,linguistic,3.0
28629436,linguistic,4.0
29113560,linguistic,4.0
29078314,linguistic,5.0
29169277,linguistic,7.0
23716640,linguistic,5.0
24888447,linguistic,3.0
28967166,linguistic,3.0
33137091,linguistic,6.0
24997126,linguistic,5.0
24990605,linguistic,5.0
22665320,linguistic,3.0
26430546,linguistic,7.0
25097385,linguistic,4.0
25097382,linguistic,3.0
25097383,linguistic,5.0
28993694,linguistic,3.0
22743774,linguistic,5.0
21410407,linguistic,3.0
33462239,linguistic,3.0
24957597,linguistic,3.0
21423752,linguistic,3.0
24952649,linguistic,3.0
24951798,linguistic,4.0
28970546,linguistic,6.0
33454412,linguistic,5.0
28633441,linguistic,5.0
28633399,linguistic,6.0
28505334,linguistic,6.0
27924442,linguistic,3.0
28441153,linguistic,3.0
28964253,linguistic,4.0
24935050,linguistic,4.0
21464840,linguistic,4.0
24930141,linguistic,3.0
24928188,linguistic,5.0
28953918,linguistic,6.0
24925130,linguistic,3.0
28950836,linguistic,4.0
24918550,linguistic,3.0
24917120,linguistic,3.0
21353266,linguistic,4.0
24912499,linguistic,3.0
21343142,linguistic,4.0
25300718,linguistic,3.0
28937982,linguistic,4.0
24907353,linguistic,4.0
28934265,linguistic,3.0
21470960,linguistic,3.0
22195556,linguistic,3.0
24892935,linguistic,4.0
34316695,linguistic,3.0
28926565,linguistic,3.0
23996831,linguistic,4.0
21300700,linguistic,4.0
28916823,linguistic,4.0
28815771,linguistic,3.0
22591039,linguistic,5.0
24857969,linguistic,4.0
33179749,linguistic,5.0
32697844,linguistic,6.0
33010174,linguistic,5.0
28982288,linguistic,4.0
28891648,linguistic,3.0
24876890,linguistic,4.0
21276248,linguistic,5.0
29718427,linguistic,3.0
28886064,linguistic,5.0
24884810,linguistic,5.0
34745204,linguistic,3.0
28873092,linguistic,4.0
21258066,linguistic,5.0
21253872,linguistic,7.0
24829450,linguistic,6.0
24828308,linguistic,6.0
21245031,linguistic,5.0
28444127,linguistic,6.0
28472272,linguistic,4.0
28472236,linguistic,5.0
28498899,linguistic,7.0
28475710,linguistic,5.0
27402792,linguistic,4.0
28859620,linguistic,5.0
21569428,linguistic,3.0
24885165,linguistic,7.0
21216779,linguistic,5.0
24784381,linguistic,3.0
24790154,linguistic,4.0
24808858,linguistic,5.0
21624339,linguistic,3.0
22112530,linguistic,7.0
21713630,linguistic,5.0
20672376,linguistic,5.0
28935616,linguistic,3.0
28827280,linguistic,4.0
22205192,linguistic,3.0
24966527,linguistic,3.0
28814324,linguistic,3.0
28813437,linguistic,3.0
24739306,linguistic,6.0
24735618,linguistic,7.0
28807046,linguistic,4.0
28807044,linguistic,4.0
28858673,linguistic,4.0
24728853,linguistic,5.0
33299129,linguistic,4.0
28795533,linguistic,4.0
33317063,linguistic,3.0
29033655,linguistic,3.0
33395940,linguistic,3.0
22160493,linguistic,3.0
24705205,linguistic,5.0
24699831,linguistic,4.0
25377177,linguistic,4.0
33445429,linguistic,4.0
28635135,linguistic,3.0
28824589,linguistic,7.0
28768481,linguistic,5.0
28764727,linguistic,3.0
28369246,linguistic,6.0
28402395,linguistic,4.0
28686798,linguistic,4.0
28369334,linguistic,6.0
28873962,linguistic,5.0
28379298,linguistic,5.0
28379348,linguistic,5.0
24670875,linguistic,3.0
24669769,linguistic,3.0
33275943,linguistic,5.0
33258965,linguistic,5.0
28700230,linguistic,5.0
28756161,linguistic,3.0
33408850,linguistic,3.0
24651967,linguistic,7.0
24647629,linguistic,6.0
33245234,linguistic,3.0
28732468,linguistic,4.0
24628857,linguistic,3.0
28742036,linguistic,3.0
24627222,linguistic,5.0
28724888,linguistic,5.0
28724534,linguistic,5.0
21646342,linguistic,5.0
24618044,linguistic,6.0
28716001,linguistic,5.0
28711973,linguistic,3.0
24608172,linguistic,5.0
24606808,linguistic,4.0
24078711,linguistic,3.0
24599084,linguistic,3.0
23695286,linguistic,5.0
23709164,linguistic,5.0
24570022,linguistic,4.0
24573882,linguistic,4.0
24574114,linguistic,3.0
24574113,linguistic,7.0
24574115,linguistic,7.0
24569102,linguistic,3.0
24558125,linguistic,6.0
24616562,linguistic,5.0
28682264,linguistic,5.0
24038354,linguistic,3.0
24536078,linguistic,3.0
28881966,linguistic,4.0
28472397,linguistic,3.0
28460136,linguistic,3.0
28203701,linguistic,5.0
28881964,linguistic,5.0
28881874,linguistic,5.0
28449106,linguistic,6.0
28334338,linguistic,5.0
28486658,linguistic,5.0
28460067,linguistic,5.0
28369339,linguistic,4.0
28334101,linguistic,6.0
28482075,linguistic,7.0
28334366,linguistic,3.0
28334222,linguistic,4.0
28525607,linguistic,7.0
28482028,linguistic,5.0
28460063,linguistic,4.0
28387820,linguistic,6.0
28383659,linguistic,4.0
28369191,linguistic,5.0
28521008,linguistic,4.0
28472330,linguistic,4.0
28460065,linguistic,3.0
28431131,linguistic,3.0
28407145,linguistic,7.0
24548788,linguistic,8.0
33177631,linguistic,4.0
28658305,linguistic,6.0
28659129,linguistic,6.0
24526713,linguistic,5.0
24507667,linguistic,9.0
28651562,linguistic,5.0
28651291,linguistic,5.0
28646874,linguistic,5.0
24501396,linguistic,4.0
28862395,linguistic,3.0
24273012,linguistic,6.0
24484385,linguistic,4.0
24451008,linguistic,5.0
24489849,linguistic,4.0
33330834,linguistic,4.0
28622336,linguistic,5.0
24475242,linguistic,7.0
33216895,linguistic,5.0
24475134,linguistic,4.0
25255231,linguistic,3.0
22253821,linguistic,6.0
28596423,linguistic,5.0
29026651,linguistic,3.0
33129577,linguistic,4.0
28592545,linguistic,5.0
24428888,linguistic,6.0
28587632,linguistic,3.0
28584021,linguistic,4.0
28582416,linguistic,3.0
33106474,linguistic,3.0
29347966,linguistic,3.0
21757462,linguistic,7.0
24408217,linguistic,4.0
28174903,linguistic,5.0
28165111,linguistic,7.0
27388620,linguistic,5.0
28402416,linguistic,6.0
28174895,linguistic,5.0
28419256,linguistic,3.0
28186227,linguistic,5.0
28186221,linguistic,7.0
28158419,linguistic,5.0
28577791,linguistic,4.0
28130242,linguistic,4.0
28566690,linguistic,3.0
24406170,linguistic,5.0
24441765,linguistic,3.0
28571781,linguistic,3.0
25022454,linguistic,3.0
28545463,linguistic,4.0
28542466,linguistic,6.0
24499703,linguistic,5.0
28535831,linguistic,4.0
24373374,linguistic,7.0
28531195,linguistic,4.0
22600742,linguistic,5.0
28515314,linguistic,5.0
33051443,linguistic,3.0
33050927,linguistic,4.0
28481086,linguistic,6.0
24341535,linguistic,4.0
22576177,linguistic,4.0
24356117,linguistic,4.0
24333540,linguistic,7.0
24325762,linguistic,3.0
28493881,linguistic,5.0
24334350,linguistic,4.0
28486927,linguistic,4.0
28483774,linguistic,3.0
24319143,linguistic,6.0
33026137,linguistic,3.0
24311564,linguistic,6.0
22533540,linguistic,6.0
24302579,linguistic,5.0
24312616,linguistic,3.0
24297257,linguistic,8.0
23468181,linguistic,3.0
23344737,linguistic,3.0
28465582,linguistic,4.0
28453681,linguistic,4.0
28415609,linguistic,5.0
28203707,linguistic,4.0
28172447,linguistic,4.0
28082394,linguistic,6.0
28069594,linguistic,6.0
28093408,linguistic,3.0
28025199,linguistic,5.0
28781262,linguistic,4.0
28453683,linguistic,5.0
28093410,linguistic,4.0
28093404,linguistic,3.0
28082455,linguistic,5.0
27678460,linguistic,4.0
28108657,linguistic,4.0
24285306,linguistic,5.0
24285297,linguistic,5.0
24285305,linguistic,4.0
24275496,linguistic,4.0
32940707,linguistic,3.0
28471369,linguistic,3.0
28456410,linguistic,4.0
24273241,linguistic,4.0
24271391,linguistic,3.0
24272250,linguistic,3.0
24265221,linguistic,4.0
24265223,linguistic,6.0
28454901,linguistic,3.0
24269041,linguistic,4.0
24311580,linguistic,3.0
28437440,linguistic,3.0
24247530,linguistic,3.0
22508222,linguistic,5.0
24243843,linguistic,3.0
24234444,linguistic,5.0
24244721,linguistic,5.0
24234003,linguistic,4.0
24227675,linguistic,8.0
24225386,linguistic,5.0
28426660,linguistic,3.0
28610787,linguistic,3.0
22521603,linguistic,3.0
24225318,linguistic,4.0
24217912,linguistic,5.0
33204773,linguistic,3.0
24209780,linguistic,8.0
24214987,linguistic,4.0
24214998,linguistic,3.0
24214963,linguistic,4.0
24214957,linguistic,3.0
24214966,linguistic,3.0
24214955,linguistic,5.0
24203712,linguistic,8.0
24203708,linguistic,3.0
24203711,linguistic,3.0
24198250,linguistic,3.0
24194591,linguistic,4.0
24194598,linguistic,3.0
24320465,linguistic,4.0
24185695,linguistic,3.0
24185702,linguistic,4.0
24174541,linguistic,6.0
24165880,linguistic,3.0
24162468,linguistic,6.0
24163100,linguistic,3.0
24163105,linguistic,4.0
24680503,linguistic,4.0
24157837,linguistic,5.0
24148649,linguistic,6.0
24150944,linguistic,5.0
26907748,linguistic,5.0
28073756,linguistic,4.0
